partyfacts_id,x_1,lo_1,up_1,x_2,lo_2,up_2
7671,-0.826515603831185,-1.2767664143565,-0.3921298695191622,1.5359925636854714,0.1846132330410626,2.998109943107054
7809,-0.5402662222346781,-1.0660664551851995,0.09745842813340017,0.008244941403732848,-1.1139557420987787,1.272037419596587
7864,-0.43022931653734797,-1.1097380070341443,0.37171534756888774,0.183909250251962,-0.9442877308468484,1.459144132078671
7909,-0.5535722931526179,-1.0132195899032743,-0.015067006117485059,0.6690545686833731,-0.47918347680703166,1.9032012889190006
8031,-1.1744656465403165,-1.6917585995154583,-0.6822995154377943,0.023878244147138388,-1.232125986118601,1.4157300024664692
8032,-1.0669679106982743,-1.7073415846782132,-0.44486941090044385,0.3525954006538908,-0.9161905038565455,1.6939343131579252
8036,0.9753103853937375,0.4291583689802991,1.4808892829470357,0.5027680163156952,-0.8157254692289833,1.9353277601563923
8054,-1.0475358447378809,-1.5815698557636677,-0.5383934631161547,0.004697406263877945,-1.180677105249381,1.3249384821194345
8058,0.2398870250726794,-0.09388611162434386,0.5671202456680373,0.3507315482736756,-0.847156933631549,1.6768226524984855
8168,0.5531019192737283,0.05116116644092632,1.0363119329725516,0.6217278981734506,-0.6300878400205776,1.9939039038748048
8176,1.0819656621081486,0.488703639190409,1.6676540173838967,-0.43358117406513164,-1.7220772000319067,0.9638816633009648
8177,0.25452542557393065,-0.338681443797959,0.7476193123459417,0.6676675060813775,-0.5578009377630805,1.999844855491211
8178,-0.2493278284817705,-0.6108463394874815,0.12988369410553222,1.0104086239564432,-0.1676818986874835,2.362882462981678
